date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:56:54	355827/355827	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023b-56df3%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/thailand.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/thailand.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:55	347641/347641	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0240-54df9%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/vietnam.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/vietnam.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:56	356726/356726	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023c-57176%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/united_arab_emirates.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/united_arab_emirates.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:57	375999/375999	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023d-5bcbf%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/united_kingdom.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/united_kingdom.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:58	402419/402419	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023e-623f3%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/united_states.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/united_states.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:56:59	372760/372760	---MCZ	200	added ('OK')	text/html	etag:W/%22678a023f-5b018%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/uruguay.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/uruguay.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:00	348396/348396	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0227-550ec%22	https://www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/employment_hero.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/finance/fiscal_localizations/employment_hero.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:01	344146/344146	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0266-54052%22	https://www.odoo.com/documentation/18.0/applications/sales/crm.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:03	367177/367177	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0278-59a49%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/pipeline/lost_opportunities.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/pipeline/lost_opportunities.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:04	359915/359915	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0259-57deb%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/pipeline/merge_similar.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/pipeline/merge_similar.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:05	357633/357633	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0278-57501%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/pipeline/manage_sales_teams.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/pipeline/manage_sales_teams.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:06	355875/355875	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0268-56e23%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/acquire_leads/convert.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/acquire_leads/convert.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:07	360549/360549	---MCZ	200	added ('OK')	text/html	etag:W/%22678a026c-58065%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/acquire_leads/opportunities_form.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/acquire_leads/opportunities_form.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:08	359055/359055	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0269-57a8f%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/acquire_leads/email_manual.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/acquire_leads/email_manual.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:09	365500/365500	---MCZ	200	added ('OK')	text/html	etag:W/%22678a026c-593bc%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/acquire_leads/send_quotes.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/acquire_leads/send_quotes.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:10	357678/357678	---MCZ	200	added ('OK')	text/html	etag:W/%22678a026b-5752e%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/acquire_leads/lead_mining.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/acquire_leads/lead_mining.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:12	363276/363276	---MCZ	200	added ('OK')	text/html	etag:W/%22678a025e-58b0c%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/track_leads/lead_scoring.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/track_leads/lead_scoring.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:13	364079/364079	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0261-58e2f%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/track_leads/unattended_leads_report.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/track_leads/unattended_leads_report.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:14	367051/367051	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0260-599cb%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/track_leads/quality_leads_report.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/track_leads/quality_leads_report.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:15	358467/358467	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0261-57843%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/track_leads/resellers.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/track_leads/resellers.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:16	362152/362152	---MCZ	200	added ('OK')	text/html	etag:W/%22678a025f-586a8%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/track_leads/marketing_attribution.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/track_leads/marketing_attribution.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:17	365173/365173	---MCZ	200	added ('OK')	text/html	etag:W/%22678a025d-59275%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/track_leads/lead_distribution_report.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/track_leads/lead_distribution_report.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:18	397064/397064	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0275-60f08%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/performance/win_loss.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/performance/win_loss.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:19	365448/365448	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0273-59388%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/performance/expected_revenue_report.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/performance/expected_revenue_report.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:22	358017/358017	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0274-57681%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/performance/forecast_report.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/performance/forecast_report.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:24	355968/355968	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0271-56e80%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/optimize/partner_autocomplete.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/optimize/partner_autocomplete.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:25	360082/360082	---MCZ	200	added ('OK')	text/html	etag:W/%22678a026e-57e92%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/optimize/gamification.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/optimize/gamification.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:26	368032/368032	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0271-59da0%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/optimize/utilize_activities.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/optimize/utilize_activities.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:27	359091/359091	---MCZ	200	added ('OK')	text/html	etag:W/%22678a026f-57ab3%22	https://www.odoo.com/documentation/18.0/applications/sales/crm/optimize/lead_enrichment.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/crm/optimize/lead_enrichment.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:28	345602/345602	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0263-54602%22	https://www.odoo.com/documentation/18.0/applications/sales/sales.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:29	374785/374785	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0257-5b801%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/create_quotations.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/create_quotations.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:31	369148/369148	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0260-5a1fc%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/quote_template.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/quote_template.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:32	356449/356449	---MCZ	200	added ('OK')	text/html	etag:W/%22678a025b-57061%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/optional_products.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/optional_products.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:33	355669/355669	---MCZ	200	added ('OK')	text/html	etag:W/%22678a025a-56d55%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/get_signature_to_validate.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/get_signature_to_validate.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:34	356188/356188	---MCZ	200	added ('OK')	text/html	etag:W/%22678a025a-56f5c%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/get_paid_to_validate.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/get_paid_to_validate.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:35	353413/353413	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0258-56485%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/deadline.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/deadline.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:36	355443/355443	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0259-56c73%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/different_addresses.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/different_addresses.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:37	358134/358134	---MCZ	200	added ('OK')	text/html	etag:W/%22678a025c-576f6%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/orders_and_variants.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/orders_and_variants.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:39	369000/369000	---MCZ	200	added ('OK')	text/html	etag:W/%22678a025f-5a168%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/pdf_quote_builder.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/send_quotations/pdf_quote_builder.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:40	356052/356052	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0245-56ed4%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/invoicing/invoicing_policy.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/invoicing/invoicing_policy.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:41	371968/371968	---MCZ	200	added ('OK')	text/html	etag:W/%22678a026a-5ad00%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/invoicing/down_payment.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/invoicing/down_payment.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:42	353977/353977	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0249-566b9%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/invoicing/proforma.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/invoicing/proforma.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:43	376169/376169	---MCZ	200	added ('OK')	text/html	etag:W/%22678a024a-5bd69%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/invoicing/time_materials.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/invoicing/time_materials.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:44	364206/364206	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0248-58eae%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/invoicing/milestone.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/invoicing/milestone.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:46	366288/366288	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0245-596d0%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/invoicing/expense.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/invoicing/expense.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:47	372445/372445	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0252-5aedd%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/products/import.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/products/import.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:48	374262/374262	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0254-5b5f6%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/products/variants.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/products/variants.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:49	365737/365737	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0253-594a9%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/products/product_images.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/products/product_images.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:50	393408/393408	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0251-600c0%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/prices/pricing.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/prices/pricing.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:51	371544/371544	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0250-5ab58%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/prices/currencies.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/prices/currencies.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:52	356424/356424	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0254-57048%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/returns.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/returns.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:53	361105/361105	---MCZ	200	added ('OK')	text/html	etag:W/%22678a024c-58291%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/ewallets_giftcards.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/ewallets_giftcards.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:55	365393/365393	---MCZ	200	added ('OK')	text/html	etag:W/%22678a024d-59351%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/loyalty_discount.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/products_prices/loyalty_discount.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:56	357126/357126	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0267-57306%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/amazon_connector/features.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/amazon_connector/features.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:57	361123/361123	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0268-582a3%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/amazon_connector/setup.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/amazon_connector/setup.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:58	364859/364859	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0267-5913b%22	https://www.odoo.com/documentation/18.0/applications/sales/sales/amazon_connector/manage.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/sales/amazon_connector/manage.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:57:59	359614/359614	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0266-57cbe%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:00	349665/349665	---MCZ	200	added ('OK')	text/html	etag:W/%22678a026c-555e1%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/employee_login.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/employee_login.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:01	352170/352170	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0254-55faa%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/receipts_invoices.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/receipts_invoices.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:02	347709/347709	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0267-54e3d%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/combos.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/combos.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:03	350868/350868	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0268-55a94%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/configuration.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/configuration.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:05	354226/354226	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0268-567b2%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/configuration/epos_printers.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/configuration/epos_printers.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:06	351296/351296	---MCZ	200	added ('OK')	text/html	etag:W/%22678a026b-55c40%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/configuration/https.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/configuration/https.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:07	371631/371631	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0269-5abaf%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/configuration/epos_ssc.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/configuration/epos_ssc.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:08	351962/351962	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0260-55eda%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/shop/sales_order.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/shop/sales_order.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:09	353832/353832	---MCZ	200	added ('OK')	text/html	etag:W/%22678a025c-56628%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/shop/barcode.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/shop/barcode.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:10	353108/353108	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0261-56354%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/shop/serial_numbers.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/shop/serial_numbers.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:11	352355/352355	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0262-56063%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/shop/ship_later.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/shop/ship_later.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:12	353022/353022	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0260-562fe%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/shop/customer_display.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/shop/customer_display.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:14	347957/347957	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0258-54f35%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/restaurant.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/restaurant.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:15	355421/355421	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0259-56c5d%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/restaurant/floors_tables.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/restaurant/floors_tables.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:16	353980/353980	---MCZ	200	added ('OK')	text/html	etag:W/%22678a025a-566bc%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/restaurant/kitchen_printing.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/restaurant/kitchen_printing.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:17	352010/352010	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0259-55f0a%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/restaurant/bill_printing.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/restaurant/bill_printing.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:18	356084/356084	---MCZ	200	added ('OK')	text/html	etag:W/%22678a025b-56ef4%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/restaurant/tips.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/restaurant/tips.html	(from https://www.odoo.com/documentation/18.0/applications.html)
16:58:19	354656/354656	---MCZ	200	added ('OK')	text/html	etag:W/%22678a0250-56960%22	https://www.odoo.com/documentation/18.0/applications/sales/point_of_sale/pricing/discounts.html	/opt/jjss/odoo18web/odoo_doc_offline/www.odoo.com/documentation/18.0/applications/sales/point_of_sale/pricing/discounts.html	(from https://www.odoo.com/documentation/18.0/applications.html)
